Entity,Code,Year,"Gross enrolment ratio, tertiary, gender parity index (GPI)"
Latin America and the Caribbean (excluding high-income countries),,2004,1.1928900480270401
Latin America and the Caribbean (excluding high-income countries),,2005,1.2111200094223
Latin America and the Caribbean (excluding high-income countries),,2006,1.23082995414734
Latin America and the Caribbean (excluding high-income countries),,2007,1.26256000995636
Latin America and the Caribbean (excluding high-income countries),,2008,1.2763700485229499
Latin America and the Caribbean (excluding high-income countries),,2009,1.28993999958038
Latin America and the Caribbean (excluding high-income countries),,2010,1.30027997493744
Latin America and the Caribbean (excluding high-income countries),,2011,1.28984999656677
Latin America and the Caribbean (excluding high-income countries),,2012,1.29656994342804
Latin America and the Caribbean (excluding high-income countries),,2013,1.30160999298096
Latin America and the Caribbean (excluding high-income countries),,2014,1.2965999841690101
Latvia,LVA,1981,1.3768999576568601
Latvia,LVA,1982,1.3698300123214702
Latvia,LVA,1983,1.38176000118256
Latvia,LVA,1984,1.44598996639252
Latvia,LVA,1985,1.4619499444961501
Latvia,LVA,1986,1.6190299987793002
Latvia,LVA,1987,1.83252000808716
Latvia,LVA,1988,1.68248999118805
Latvia,LVA,1989,1.70546996593475
Latvia,LVA,1990,1.4160699844360398
Latvia,LVA,1991,1.2844899892807
Latvia,LVA,1992,1.19137001037598
Latvia,LVA,1997,1.5254199504852302
Latvia,LVA,1998,1.4798300266265902
Latvia,LVA,1999,1.65288996696472
Latvia,LVA,2000,1.78734004497528
Latvia,LVA,2001,1.67367005348206
Latvia,LVA,2002,1.6560800075531
Latvia,LVA,2003,1.6715699434280402
Latvia,LVA,2004,1.71394002437592
Latvia,LVA,2005,1.78643000125885
Latvia,LVA,2006,1.8000899553298997
Latvia,LVA,2007,1.84877002239227
Latvia,LVA,2008,1.88824999332428
Latvia,LVA,2009,1.8273899555206299
Latvia,LVA,2010,1.7565000057220501
Latvia,LVA,2011,1.6365499496459999
Latvia,LVA,2012,1.54174995422363
Latvia,LVA,2013,1.50752997398376
Latvia,LVA,2014,1.4280500411987298
Least-developed countries,,1970,0.4390099942684171
Least-developed countries,,1971,0.4305399954319
Least-developed countries,,1972,0.42052000761032104
Least-developed countries,,1973,0.416720002889633
Least-developed countries,,1974,0.388060003519058
Least-developed countries,,1975,0.402740001678467
Least-developed countries,,1976,0.420989990234375
Least-developed countries,,1977,0.435070008039474
Least-developed countries,,1978,0.44944000244140603
Least-developed countries,,1979,0.41861000657081604
Least-developed countries,,1980,0.426409989595413
Least-developed countries,,1981,0.433239996433258
Least-developed countries,,1982,0.465050011873245
Least-developed countries,,1983,0.42844000458717296
Least-developed countries,,1984,0.41721999645233204
Least-developed countries,,1985,0.42587000131607106
Least-developed countries,,1986,0.4165700078010561
Least-developed countries,,1987,0.45043000578880293
Least-developed countries,,1988,0.432370007038116
Least-developed countries,,1989,0.431450009346008
Least-developed countries,,1990,0.423449993133545
Least-developed countries,,1991,0.424950003623962
Least-developed countries,,1992,0.433739989995956
Least-developed countries,,1993,0.468239992856979
Least-developed countries,,1994,0.4819900095462801
Least-developed countries,,1995,0.500029981136322
Least-developed countries,,1996,0.5191199779510499
Least-developed countries,,1997,0.5386499762535101
Least-developed countries,,1998,0.554729998111725
Least-developed countries,,1999,0.583310008049011
Least-developed countries,,2000,0.6044600009918211
Least-developed countries,,2001,0.6156600117683411
Least-developed countries,,2002,0.601230025291443
Least-developed countries,,2003,0.588660001754761
Least-developed countries,,2004,0.5897600054740911
Least-developed countries,,2005,0.6049399971961981
Least-developed countries,,2006,0.608929991722107
Least-developed countries,,2007,0.604139983654022
Least-developed countries,,2008,0.602999985218048
Least-developed countries,,2009,0.615180015563965
Least-developed countries,,2010,0.629830002784729
Least-developed countries,,2011,0.6427199840545649
Least-developed countries,,2012,0.6631500124931341
Least-developed countries,,2013,0.674149990081787
Least-developed countries,,2014,0.6719899773597721
Lebanon,LBN,1971,0.32089000940322904
Lebanon,LBN,1972,0.34457999467849704
Lebanon,LBN,1980,0.5623000264167789
Lebanon,LBN,1981,0.5568400025367739
Lebanon,LBN,1982,0.584280014038086
Lebanon,LBN,1983,0.575649976730347
Lebanon,LBN,1985,0.6048799753189089
Lebanon,LBN,1992,0.9114199876785279
Lebanon,LBN,1996,1.0225499868392902
Lebanon,LBN,1999,1.06415998935699
Lebanon,LBN,2000,1.12786996364594
Lebanon,LBN,2001,1.1414699554443402
Lebanon,LBN,2002,1.1596200466156001
Lebanon,LBN,2003,1.17554998397827
Lebanon,LBN,2004,1.06192994117737
Lebanon,LBN,2005,1.05078995227814
Lebanon,LBN,2006,1.03635001182556
Lebanon,LBN,2007,1.06772005558014
Lebanon,LBN,2008,1.09262001514435
Lebanon,LBN,2009,1.0450299978256201
Lebanon,LBN,2010,1.04015004634857
Lebanon,LBN,2011,1.00252997875214
Lebanon,LBN,2012,1.07512998580933
Lebanon,LBN,2013,1.08718001842499
Lebanon,LBN,2014,1.1568900346756001
Lesotho,LSO,1970,0.4450399875640871
Lesotho,LSO,1971,0.5075500011444091
Lesotho,LSO,1973,0.731540024280548
Lesotho,LSO,1974,0.706570029258728
Lesotho,LSO,1975,0.662569999694824
Lesotho,LSO,1977,0.8567500114440921
Lesotho,LSO,1978,0.9507899880409241
Lesotho,LSO,1979,0.859130024909973
Lesotho,LSO,1981,0.957189977169037
Lesotho,LSO,1982,0.984080016613007
Lesotho,LSO,1983,0.9385399818420409
Lesotho,LSO,1984,0.9214900135993961
Lesotho,LSO,1985,1.00806999206543
Lesotho,LSO,1986,1.07503998279572
Lesotho,LSO,1987,1.37883996963501
Lesotho,LSO,1988,1.58779001235962
Lesotho,LSO,1989,1.6057200431823702
Lesotho,LSO,1990,1.45313000679016
Lesotho,LSO,1991,1.53323996067047
Lesotho,LSO,1992,1.27725994586945
Lesotho,LSO,1993,1.35006999969482
Lesotho,LSO,1994,1.3271800279617298
Lesotho,LSO,1995,1.3534799814224199
Lesotho,LSO,1996,1.31649005413055
Lesotho,LSO,1999,1.87890005111694
Lesotho,LSO,2000,1.7165299654007
Lesotho,LSO,2001,1.8300199508666999
Lesotho,LSO,2002,1.4465299844741801
Lesotho,LSO,2003,1.64830005168915
Lesotho,LSO,2005,1.3653099536895799
Lesotho,LSO,2006,1.27469003200531
Lesotho,LSO,2012,1.5108000040054301
Lesotho,LSO,2013,1.46106004714966
Lesotho,LSO,2014,1.4533900022506698
Liberia,LBR,1970,0.270420014858246
Liberia,LBR,1971,0.24544000625610396
Liberia,LBR,1972,0.30737000703811607
Liberia,LBR,1973,0.310369998216629
Liberia,LBR,1975,0.27594000101089505
Liberia,LBR,1979,0.372860014438629
Liberia,LBR,1987,0.29638999700546304
Liberia,LBR,1999,0.23995000123977697
Liberia,LBR,2000,0.553149998188019
Liberia,LBR,2010,0.532930016517639
Liberia,LBR,2012,0.631429970264435
Libya,LBY,1971,0.129570007324219
Libya,LBY,1972,0.14068000018596602
Libya,LBY,1973,0.161190003156662
Libya,LBY,1974,0.17553000152111098
Libya,LBY,1975,0.19569000601768502
Libya,LBY,1976,0.22250999510288197
Libya,LBY,1977,0.25440999865531894
Libya,LBY,1978,0.24706000089645397
Libya,LBY,1979,0.27581998705864
Libya,LBY,1980,0.34788998961448697
Libya,LBY,1981,0.362109988927841
Libya,LBY,1982,0.37643998861312894
Libya,LBY,1983,0.37994000315666204
Libya,LBY,1992,0.871649980545043
Libya,LBY,1999,0.9919199943542479
Libya,LBY,2000,0.992940008640289
Libya,LBY,2001,1.05455994606018
Libya,LBY,2002,1.10906994342804
Libya,LBY,2003,1.10781002044678
Liechtenstein,LIE,2003,0.38097000122070296
Liechtenstein,LIE,2004,0.370900005102158
Liechtenstein,LIE,2006,0.434439986944199
Liechtenstein,LIE,2007,0.467990010976791
Liechtenstein,LIE,2008,0.516629993915558
Liechtenstein,LIE,2009,0.493380010128021
Liechtenstein,LIE,2010,0.61693000793457
Liechtenstein,LIE,2011,0.53167998790741
Liechtenstein,LIE,2012,0.5530800223350519
Liechtenstein,LIE,2014,0.475100010633469
Liechtenstein,LIE,2015,0.488099992275238
Lithuania,LTU,1981,1.28194999694824
Lithuania,LTU,1986,1.8858000040054301
Lithuania,LTU,1989,0.8080599904060359
Lithuania,LTU,1990,0.7105500102043149
Lithuania,LTU,1992,1.35877001285553
Lithuania,LTU,1993,1.4060200452804599
Lithuania,LTU,1994,1.4497100114822399
Lithuania,LTU,1995,1.4385700225830098
Lithuania,LTU,1996,1.50883996486664
Lithuania,LTU,1997,1.48770999908447
Lithuania,LTU,1998,1.5507600307464497
Lithuania,LTU,1999,1.5346499681472798
Lithuania,LTU,2000,1.53565001487732
Lithuania,LTU,2001,1.53315997123718
Lithuania,LTU,2002,1.5707099437713603
Lithuania,LTU,2003,1.54540002346039
Lithuania,LTU,2004,1.5497499704361
Lithuania,LTU,2005,1.56527996063232
Lithuania,LTU,2006,1.5569499731063798
Lithuania,LTU,2007,1.5598599910736102
Lithuania,LTU,2008,1.54215002059937
Lithuania,LTU,2009,1.4927899837493899
Lithuania,LTU,2010,1.50038003921509
Lithuania,LTU,2011,1.47470998764038
Lithuania,LTU,2012,1.4565500020980802
Lithuania,LTU,2013,1.4711099863052401
Lithuania,LTU,2014,1.46904003620148
Low and middle-income countries,,1970,0.789690017700195
Low and middle-income countries,,1971,0.7911099791526791
Low and middle-income countries,,1972,0.7948499917984009
Low and middle-income countries,,1973,0.789770007133484
Low and middle-income countries,,1974,0.788259983062744
Low and middle-income countries,,1975,0.7857699990272521
Low and middle-income countries,,1976,0.782109975814819
Low and middle-income countries,,1977,0.790729999542236
Low and middle-income countries,,1978,0.789910018444061
Low and middle-income countries,,1979,0.78548002243042
Low and middle-income countries,,1980,0.78245997428894
Low and middle-income countries,,1981,0.77130001783371
Low and middle-income countries,,1982,0.7858499884605409
Low and middle-income countries,,1983,0.7807700037956241
Low and middle-income countries,,1984,0.7818099856376651
Low and middle-income countries,,1985,0.782660007476807
Low and middle-income countries,,1986,0.76555997133255
Low and middle-income countries,,1987,0.7618499994277951
Low and middle-income countries,,1988,0.776229977607727
Low and middle-income countries,,1989,0.7810599803924559
Low and middle-income countries,,1990,0.785749971866608
Low and middle-income countries,,1991,0.796079993247986
Low and middle-income countries,,1992,0.8074399828910831
Low and middle-income countries,,1993,0.8190900087356571
Low and middle-income countries,,1994,0.821560025215149
Low and middle-income countries,,1995,0.834410011768341
Low and middle-income countries,,1996,0.8356900215148929
Low and middle-income countries,,1997,0.856190025806427
Low and middle-income countries,,1998,0.8740400075912479
Low and middle-income countries,,1999,0.8971199989318851
Low and middle-income countries,,2000,0.90938001871109
Low and middle-income countries,,2001,0.913540005683899
Low and middle-income countries,,2002,0.940060019493103
Low and middle-income countries,,2003,0.9405099749565121
Low and middle-income countries,,2004,0.952120006084442
Low and middle-income countries,,2005,0.96943998336792
Low and middle-income countries,,2006,0.9919400215148929
Low and middle-income countries,,2007,1.00120997428894
Low and middle-income countries,,2008,1.009850025177
Low and middle-income countries,,2009,1.01139998435974
Low and middle-income countries,,2010,1.01204001903534
Low and middle-income countries,,2011,1.01396000385284
Low and middle-income countries,,2012,1.04232001304626
Low and middle-income countries,,2013,1.0605000257492099
Low and middle-income countries,,2014,1.06699001789093
Low-income countries,,1970,0.41091001033783003
Low-income countries,,1971,0.40650001168251
Low-income countries,,1972,0.39974999427795394
Low-income countries,,1973,0.403189986944199
Low-income countries,,1974,0.409370005130768
Low-income countries,,1975,0.41644999384880105
Low-income countries,,1976,0.4213899970054629
Low-income countries,,1977,0.4223200082778929
Low-income countries,,1978,0.411330014467239
Low-income countries,,1979,0.402359992265701
Low-income countries,,1980,0.3987100124359129
Low-income countries,,1981,0.394039988517761
Low-income countries,,1982,0.396759986877441
Low-income countries,,1983,0.399419993162155
Low-income countries,,1984,0.40207999944686895
Low-income countries,,1985,0.406989991664886
Low-income countries,,1986,0.40457999706268294
